# x      y    u(x,y)
0.0909091 0.0163934 0.883002
0.121212 0.0163934 0.912641
0.151515 0.0163934 0.93016
0.181818 0.0163934 0.941677
0.212121 0.0163934 0.949777
0.242424 0.0163934 0.95573
0.272727 0.0163934 0.96023
0.30303 0.0163934 0.963688
0.333333 0.0163934 0.96636
0.363636 0.0163934 0.96841
0.393939 0.0163934 0.969949
0.424242 0.0163934 0.97105
0.454545 0.0163934 0.971761
0.484848 0.0163934 0.972111
0.515152 0.0163934 0.972113
0.545455 0.0163934 0.971767
0.575758 0.0163934 0.971059
0.606061 0.0163934 0.969961
0.636364 0.0163934 0.968425
0.666667 0.0163934 0.966378
0.69697 0.0163934 0.963709
0.727273 0.0163934 0.960253
0.757576 0.0163934 0.955753
0.787879 0.0163934 0.949801
0.818182 0.0163934 0.941701
0.848485 0.0163934 0.930182
0.878788 0.0163934 0.912661
0.909091 0.0163934 0.883018
0.939394 0.0163934 0.823159
0.969697 0.0163934 0.66118
0.0909091 0.0327869 0.774876
0.121212 0.0327869 0.828859
0.151515 0.0327869 0.862104
0.181818 0.0327869 0.884384
0.212121 0.0327869 0.900213
0.242424 0.0327869 0.911915
0.272727 0.0327869 0.920796
0.30303 0.0327869 0.927638
0.333333 0.0327869 0.932932
0.363636 0.0327869 0.937001
0.393939 0.0327869 0.940058
0.424242 0.0327869 0.942246
0.454545 0.0327869 0.94366
0.484848 0.0327869 0.944355
0.515152 0.0327869 0.944358
0.545455 0.0327869 0.94367
0.575758 0.0327869 0.942264
0.606061 0.0327869 0.940082
0.636364 0.0327869 0.937031
0.666667 0.0327869 0.932968
0.69697 0.0327869 0.927678
0.727273 0.0327869 0.92084
0.757576 0.0327869 0.911961
0.787879 0.0327869 0.90026
0.818182 0.0327869 0.88443
0.848485 0.0327869 0.862148
0.878788 0.0327869 0.828897
0.909091 0.0327869 0.774905
0.939394 0.0327869 0.676232
0.969697 0.0327869 0.468483
0.0909091 0.0491803 0.679853
0.121212 0.0491803 0.751175
0.151515 0.0491803 0.797287
0.181818 0.0491803 0.829008
0.212121 0.0491803 0.851885
0.242424 0.0491803 0.868956
0.272727 0.0491803 0.881989
0.30303 0.0491803 0.89207
0.333333 0.0491803 0.899894
0.363636 0.0491803 0.905918
0.393939 0.0491803 0.910451
0.424242 0.0491803 0.913699
0.454545 0.0491803 0.915799
0.484848 0.0491803 0.916831
0.515152 0.0491803 0.916837
0.545455 0.0491803 0.915814
